,제목,가사,장르
399,자진난봉가,"넘어간다 넘어 넘어간다
자주 하는 난봉가 훨훨 넘어간다
에헤 에헤야 어야더야 어허야
어러험마 디여라 내 사랑아
실죽 밀죽 잡아당길 줄 만 알았지
생사람 죽는 줄 왜 몰라주나
에헤 에헤야 어야더야 어허야
어러험마 디여라 내 사랑아
물 속에 잠긴 달은 잡힐 듯 말 듯 허구요
정든 님의 심정은 알 듯 말 듯 허외다
에헤 에헤야 어야더야 어허야
어러험마 디여라 내 사랑아
에헤 에헤야 어야더야 어허야
어러험마 디여라 내 사랑아
무정 방초는 연연이 오건만
한 번 간 우리 님은 가고 영절이라
에헤 에헤야 어야더야 어허야
어러험마 디여라 내 사랑아
아아 아아
에헤 에헤야 어야더야 어허야
어러험마 디여라 내 사랑아",국악
400,그라소나를 위한 난봉가 (Song of Gra'Sona),"나를 버리고 가시는 님은
십 리도 못 가서 발병이 난다
나를 버리고 가시는 님은
십 리도 못 가서 발병이 나고
이십 리 못 가서 불한당 만나고
삼십 리 못 가서 되돌아 오누나
에헤 어야 어야 더야 내 사랑아 에헤
앞집처녀가 시집을 가는데
뒷집에 총각이 목매러 간다
앞집처녀가 시집을 가는데
뒷집 총각이 목매러 간다
사람 죽는 건 아깝지 않으나
새끼 서발이 또 난봉 가눈 나 에헤
왜 생겼나 왜 생겼나
요다지 곱게도 왜 생겼나
왜 생겼나 왜 생겼나
요다지 곱게도 왜 생겼나
무쇠풍구 돌풍구
사람의 간장을 다 녹여 내누나
에헤 어야
달도 밝소 별도 밝아
월명 사창에 저 달이 밝아
달도 밝소 별도 밝소
월명 사창에 저 달이 밝아
처녀총각이 단둘이 만나
죽을 똥 살 똥 살 똥 죽을 똥
아무도 모르게 막 놀아 나누나
에헤 어야 어야더야 내 사랑아 에헤
물 길러 간다고 강짜를 말고
부뚜막 위에다가 우물을 파렴
물 길러 간다고 강짜를 말고
부뚜막 위에다 우물을 파렴아
에헤 어야 어야더야 내 사랑아 에헤
왈칵달칵 오목조목 알다가도
모르는 게 사랑이라네
에헤 에헤이 어야 얼널널
거리고 방아로다
하늘이 맺어준 우리네 인연
행복한 마음으로 사랑하자
에헤 에헤이 어야
얼널널 거리고 방아로다
에헤 어야 어야 더야 내 사랑아 에헤",국악
401,적벽가_임 향한 기다림은 끝 없네,"고당상 학발양친
배별 헌지가 몇 날이나 되며
아버지 나으시고 어머니 기르시니
천금 같은 은혜 갚을 길이 없구나
내가 살아 돌아가면
그리운 얼굴 볼 수 있을까
내가 죽어 먼지 되면
누가 내 소식 전해줄까
붉은 해 저물어 서산에 걸리지만
임 향한 기다림은 끝이 없네
거친 바람 불고 폭풍우 몰아 쳐도
내 슬픈 노랜 끝날 길 없네
내가 살아 돌아가면
그리운 얼굴 볼 수 있을까
내가 죽어 먼지 되면
누가 내 소식 전해줄까
붉은 해 저물어 서산에 걸리지만
임 향한 기다림은 끝이 없네
거친 바람 불고 폭풍우 몰아 쳐도
임 향한 기다림은
임 향한 기다림은
임 향한 기다림은
끝없네
끝없네
끝없네",국악
402,달거리 (sung by 이한철),"이신구 저신구 달거리 내신구
내려와 내려와 밤을 건너온
노랗고 둥근 달의 빛처럼
다가와 다가와 풀숲을 지나온
밤은 끝없이 속삭이네
이신구 저신구 달거리
이신구 저신구 잠자리
너의 고운 살결
너의 따스한 온기가 내려와
이불이 되었네
어와 둥기둥기 어와 둥기둥기
어와 둥기둥기 어와 둥기둥기
사뿐히 내려와 사뿐히 걸어와
창가에 기대어 내 이름 불러줘
탁타닥 빗소리 같아
탁타닥 발소리 같아
물끄러미 창 밖만 보네
이신구 저신구 달거리
이신구 저신구 잠자리
너의 고운 살결
너의 따스한 온기가 내려와
이불이 되었네
어와 둥기둥기 어와 둥기둥기
어와 둥기둥기 어와 둥기둥기
어와 둥기둥기 아둥기
둥기둥기 어와 둥기둥기
이신구 저신구 달거리
이신구 저신구 잠자리
너의 고운 살결
너의 따스한 온기가 내려와
이불이 되었네
너의 고운 살결
너의 따스한 온기가 내려와
내 품이 되었네
이신구 저신구 달거리 내신구
이신구 저신구 잠자리 내신구
이신구 저신구 달거리 내신구",국악
403,내 사랑이야,"사랑 사랑 내 사랑이야 음
사랑 사랑 사랑 내 사랑이야
사랑이로구나 내 사랑이야
이히히이히이히 내 사랑이로구나
아매도 내 사랑
첫눈에 반했어
눈을 뗄 수 없었지
넌 날 설레게 해
첫눈에 알았어
하나가 될 우리
넌 날 웃게 해
자꾸만 보고 싶고
자꾸만 안고 싶고
자꾸만 듣고 싶어 생각이나
자꾸만 네 미소가
자꾸만 네 향기가
자꾸만 생각이나
사랑 사랑 사랑 내 사랑이야
사랑이로구나 내 사랑이야
이히히이히이히 내 사랑이로구나
아매도 내 사랑
둥둥둥 내 사랑
어허 둥둥 내 사랑
둥둥둥 내 사랑
어허둥둥 내 사랑
사랑 사랑 사랑 내 사랑이야
사랑이로구나 내 사랑이야
이히히이히이히 내 사랑이로구나
아매도 내 사랑
이리 오너라 업고 놀자
이리 오너라 업고 놀자
사랑 사랑 사랑 내 사랑이야
사랑 내 사랑
아 아아 사랑 사랑 사랑 내 사랑이야
사랑이로구나 내 사랑이야
이히히이히이히 내 사랑이로구나
아매도 내 사랑
아매도 내 사랑",국악
404,아주까리 동백아 (청년 아리랑),"아침잠이 덜 깬 메마른 목소리
긴장하지 않아도 좋아
우린 꽤 오래된 연인
아주까리 동백아 열지 마라
설레는 이 맘 넘어간다
아주까리 동백기름
곱게 머리에 바르고
찰랑거리는 치마 잡고 온다던
님은 왜 안 오나
아주까리 동백아 열지 마라
설레는 이 맘 넘어간다
아침마다 푸른빛으로
윤이 흐르는 삼단 같은 머리
아주까리 동백아 열지 마라
그녀의 유혹이 지나쳐
아리랑 고개다 정거장 짓고
정든 님 오기만 기달 린다
아주까리 동백아 열지 마라
오지도 않는 님 땜에 맘 상한다
그대를 만나러 가는 길
그대를 보면 편안해 따뜻해
그게 좋아 익숙해 좋아
우린 꽤 괜찮은 인연
아주까리 동백아 열지 마라
설레는 이 맘 넘어간다
둘이 함께 쓴 우산 속
그대의 살 내음 향긋해
오랜 인연 오래된 연인
우린 서로 귀한 사람들
아주까리 동백아 열지 마라
설레는 이 맘 넘어간다
아주까리 동백아 열지 마라
설레는 이 맘 넘어간다",국악
405,달하노피곰도다샤 (Feat. 박찬미),"달님아 달님아 두둥실 솟아라
서산에 숨지말고 멀리 멀리 비춰라
달님아 달님아 두둥실 솟아라
장터로 장사가는 내 낭군 넘어질라
님 오실 때 사랑안고 님 마중 가련다
장터로 장사가는 내 낭군 넘어질라
달하 노피곰 도다샤
달님아 달님아",국악
406,상사몽 [相思夢] (노래 Ver.),"그리워라 내 님
만날 길은 꿈길밖에 없는데
내가 님 찾아 떠났을 때
님은 날 찾아왔네
바라거니 언젠가
다음날 밤 꿈에서는
같이 떠나 오가는 길에서 만나기를
님 이 오시려나
내 님 오시려나
벚꽃 지는 때엔 오신다던
그 약속 잊으셨나
님이 오시려나
정녕 내 님 오시려나
노을 진 강가에 서서
하염없이 기다리네
바라거니 언젠가
다음날 눈을 떠 보니
꿈에서도 그리던 내 님이 계시기를
님 이 오시려나
내 님 오시려나
벚꽃 지는 때엔 오신다던
그 약속 잊으셨나
님이 오시려나
정녕 내 님 오시려나
노을 진 강가에 서서
하염없이 기다리네
님이 오시려나
정녕 내 님 오시려나
님 떠나시던 강가에서
하염없이 서성이네",국악
407,할많하않,"할많하않
할많하않
할많하않
할많하않
우리동네 옆집형은 오늘도 비트코인
존버 손절 오락가락 현타가 왔지
아이고 형님 그러다가 씨게 물려요
우리 동생 그건 할많하않 이야
우리동네 옆옆집누나 오늘도 뽀샵 중
앞트임에 돌려 깎기
알아볼 수가 없네
아이고 누나 도대체 이거 누구예요
우리 동생 그건 할많하않
이야 에헤에에
할많하않
할많하않
할많하않
할많하않
제비야 제발 나한 테 오너라
박씨도 좋지마는 코인이 좋더라
코인도 좋지마는 주식아 올라라
떡상한번 크게 먹고
나도 한번 건물주 되 보자
그때여 우리 형이
기대감을 가득 안고
주식장을 열어 보는디
패 배
할많하않
할많하않
할많하않
할많하않
덩 궁따궁 덩 궁따궁 덩덩궁따궁
덩덩궁따궁
더구따다구따구따구구따구구따구
따다구따구따구궁구구따구구따궁
더구따다구따구따구구따구구다구따
따다구따구따구궁구구따구구따구따
구따구따구따구따 올랐다가
내려갔다가 그따구로 할 꺼야
아 몰랑
흥보가 좋아라고 흥보가 좋아라고
궤두짝을 떨어 붓고 나면 도로수북
툭툭 털고 돌아섰다 돌아보면 돈이
도로 하나 가득 돌아섰다 돌아보면
쌀도 도로 하나 가득 돌아섰다
돌아보면 돈과 쌀이 도로 하나 가뜩
아이고 좋아 죽겄네 일년
삼백육십일을 그저 꾸역
꾸역 꾸역 꾸역
할많하않
할많하않
할많하않
할많하않",국악
408,흥타령,"간다 간다네 허~ 나는 간단다 너 잘 살어라

아이고 데고 허허 음 성화가 났네 헤~

보거든 싫거나 안보거든 밉거나 니가 나지를 말었거나 내가 너를 몰랐거나 곰곰 앉어 생각하니 생각 끝에는 한숨이요
밤낮주야 수심걱정 생각그칠날이 전혀 없이 차라리 내가 먼저 죽어 너를 다려 갈까 염려로다

아이고 데고 허허 음 성화가 났네 헤~

새야새야 앵무새야 말잘허는 앵무 새야 우리님 간곳을 너는응당 알것이니 앵무새야 말해다오
기구헌 운명속에 이내몸 어이허리 이세상 인간이 많다고 허여도 이내 사연을 말할 수가 없네

아이고 데고 허허 음 성화가 났네 헤~

얄궂은 운명일세 사랑이 무어길래 원수도 못보는 눈이라면 차라리 생기지나 말 것을 눈이 멀었다고 사랑조차 멀었든가
춘삼월 봄바람에 백화가 피어나듯 꽃송이 마다 벌나비 찾어가듯 사랑은 그님을 찾어 얼기 설기 맺으리라

월명사창 요적헌디 옛사랑이 그리워 벽상에 걸린오동 앙림허여 내려놓고 봉곡황곡을 시름섞어 케서타니 나도 모르게 눈물만 흐르네

아이고 데고 허허 음 성화가 났네 헤~

맹렬아 맹렬아 맹렬아 맹렬아 맹렬아 맹렬아 잘가거라
나를 두고 갈랴거든 정마저 가려마 몸은 두고 정만 남어 쓸쓸한 빈방안의 외로이도 홀로 누워 밤은 적적 깊었는디 오날도 뜬눈으로 이밤을 세우네

아이고 데고 허허 음 성화가 났네 헤~

아이고 데고 허허 음 성화가 났네 헤~

구름 같이 오셨다가 번개처럼 가시는 님을 생각 허는게
네 그렇지 쓸쓸한 빈방에서 애를 태우니 병이 안될 소냐

한일짜 마음 심짜로 혈서를 썼더니 일심은 어디가고
이제와서 변했으니 가을 바람 단풍잎이 되었네

아이고 데고 허허 음 성화가 났네 헤~

꿈속에서 보이는 님은 신의가 없다고 일렀건만 오매불망
그리울 적에 꿈이 아니면 어이 보리 저 멀리 멀리 그린님아
꿈이라고 생각을 말고 자조자조 보여주면 너와 일생을
보내련다

아이고 데고 허허 음 성화가 났네 헤~

이화에 월백허고 은하는 삼경인디 일심춘심은 자주야
알랴마는 다정도 병인양 허여 잠못 이루고 병이로다

세월아 가지마라 돌아간봄 다시오면 청춘시절 좋지만은
우리알뜰헌 그님은 마음 변할까 의심이니 세월아 가지마라

아이고 데고 허허 음 성화가 났네 헤~

자나깨나 깨나자나 음~ 안 잊히는 그대여 그대도 날과 같이 생각을 헌다면은 세상을 떠나는 그날까지 나는 조금도 변치않고 온전헌 내몸을 그대에게 바치지

아이고 데고 허허 음 성화가 났네 헤~

푸른 풀이 우거진 골짝 내사랑이 묻혀있네 신이여 내사랑아 앉었느냐 누웠느냐 불러봐도 대답이 없고 어여쁜 그 모습은 어데다 두고 땅속의 뼈만 묻혀 아무런줄 모르네 그려
잔을 들어 술부어도 잔을 잡지 아니허네

말못하고 헤어진 보고싶은 그대는 아시나요 모르나요 날생각고 울음 울으니 보고싶은 마음 진정할수가 없네

아이고 데고 허허 음 성화가 났네 헤~

믿지말어라 믿지마라 가고 없는 나의 사랑 밉든 곱든
믿었지만 이것이 모두가 허사로다

아이고 데고 허허 음 성화가 났네 헤~
인간 백년이 무엇허기로 붙잡을까 잡아가며 울고만
싶었건만은 연간 내 청춘은 간곳이 없네

아이고 데고 허허 음 성화가 났네 헤~

웃고 살어도 괴로운 세상 울며까지 어이 살어 인생은 고해라더니 설움없는이 그 누구드냐

아이고 데고 허허 음 성화가 났네 헤~

사랑탑이 허물어 지네 사랑 탑이 허물어 졌네
검은 머리 파뿌리 되도록 영원토록 변치말자 사랑탑이 쌓인
사연 이다지도 허무허게 무너질수 있드란 말이냐 기구한 이내 운명

아이고 데고 허허 음 성화가 났네 헤~

언약없이 맺었건만 골속에 사무치게 이내심정 괴로울줄
미처 나는 몰랐어요 봄비 내리든 지루한 밤에 저멀리 계신님을 안타까이 그렸다네

만경창파 수라도 음 못다 씻은 천고 수심 위로주 한잔술로 이제와서 씻었으니 태백이 이름으로 장취불성이 되었네

아이고 데고 허허 음 성화가 났네 헤~

별하나 나하나 별둘 나둘 별님이여 별님이여 별님이여 우리님 계심곳이 이승이요 저승이요 청천 일월은 다시 밝어 오건만은 우리 그님은 아니 오네

아이고 데고 허허 음 성화가 났네 헤~",국악
409,진주난봉가,"울도 담도 없는 집에서 시집살이 삼년만에
시어머니 하신 말씀 얘야 아가 며늘 아가
진주낭군 오실 터이니 진주남강 빨래가라

진주남강 빨래가니 산도 좋고 물도 좋아
우당탕탕 빨래 하는데 난데없는 말굽소리 
옆눈으로 힐끗 보니 하늘같은 갓을 쓰고
구름같은 말을 타고서 못본듯이 지나더라

흰빨래는 희게 빨고 검은 빨래 검게 빨아
집이라고 돌아와 보니 사랑방이 소요하다
시어머니 하신 말씀 얘야 아가 며늘 아가
진주낭군 오시었으니 사랑방에 나가봐라

사랑방에 나가보니 온갖가지 안주에다
기생첩을 옆에 끼고서 권주가를 부르더라
이것을 본 며늘아가 아랫방에 뛰어나와
아홉가지 약을 먹고서 목매달아 죽었더라

이 말 들은 진주낭군 버선발로 뛰어 나와
내 이럴 줄 왜 몰랐던가 사랑 사랑 내 사랑아
화류정은 삼년이고 본댁정은 백년인데
내 이럴 줄 왜 몰랐던가 사랑 사랑 내 사랑아
내 이럴 줄 왜 몰랐던가 사랑 사랑 내 사랑아 -

어화둥둥 내사랑아-",국악
410,멀리있는 빛,"멀리 있는 빛



(나래이션)

6월 16일 그대 祭日(제일=제삿날)에

나는 번번이 이유를 달고 가지 못했지



무덤이 있는 언덕으로 가던

좁은 잡초길엔 풀꽃들이 그대로 지천으로 피어 있겠지



금년에도 나는 생시와 같이 그대를 만나러

풀꽃 위에 발자국을 남기지 못할 것 같아



대신에 山 아래 사는

아직도 정결하고 착한 누이에게

詩集(시집) 한 권을 등기로 붙였지



""客草""(객초)라는 몹쓸 책이지

상소리가 더러 나오는 한심한 글들이지



첫 페이지를 열면



(노래)

그대에게 보낸 저녁 미사곡이 나오지

표지를 보면 그대는 저절로 웃음이 날 꺼야

나같은 똥통이 사람되 간다고 사뭇 반가워할 거야



물에 빠진 사람이 적삼을 입은 채 허우적 허우적거리지

말이 그렇지 적삼이랑 어깨는 잠기고

모가지만 달랑 물 위에 솟아나 있거든



(나래이션)

머리칼은 怯먹어

오그라붙고 콧잔등엔 기름칠을 했는데

瞳孔(동공)아래 파리똥만한 點(점)도 찍었거든



국적없는 道化師(도화사)만 그리다가

요즘은 상투머리에 옷고름 댕기,

무명치마, 날 잡아잡수 겹버선 신고 뛴다니까



유치한 丹靑(단청)색깔로 붓의 힘을 뺀 題字(제자)보면

그대의 깊은 눈이 어떤 내색을 할지



(노래)

나는 무덤에 못가는 멀쩡한 四肢(사지)를 나무래고

침을 뱉고 송곳으로 구멍을 낸다우



간밤에는 바람소리를 듣고 이렇게 시든다우

꿈이 없어서 꿈조차 동이 나니까

냉수만 퍼 마시니 촐랑대다 지레 눕지



(나래이션)

머리맡에는 그대의 깊고 슬픈 시선이

나를 지켜주고 있더라도 그렇지

싹수가 노랗다고 한 마디만 해주면 어떠우",국악
411,비나리,"천개우주 하날이요
지개조추 땅생길 때
국태민안 법윤전 시화연풍
돈나들고 이씨한양
윤번세 삼각산 기봉하고
봉황이 생겼구나
봉황눌러 대궐짓고
대궐앞에는 육조로다
오양문 하각산에
각도각읍을 마련할제
왕십리 청룡이요
동구만리 백호로다
종남산 안산되고
과천관악산 화산이비쳐
동작강 수구막고
한강수 둘러싸니
여천지 무궁이라
원아는 금여찬데
차일은 사바세계
남선은 부주로다
해동이면 대한민국
각댁가정에 드시거들랑
몽중살 없을소냐
몽중살을 풀고가자
몽중살은 직접살이요
살풀어서 내릴살
원근도중에 이별살이요
부모돌아가 몽상살
몽상입어 거상살이요
거상벗으니 탈상인디
장인삼촌에 복채살
동네방네 불난살
이웃지간에 훼손살이요
도적난데는 실물살
흙을 달아 토살인데
돌달으면 석살이라
산나무는 목신살
죽은나무는 동토살이라
산에올라 산신살
들로내리니 들롱
물로내리니 용왕살
바깥마당 벼락살
앞마당에는 회룡살
지붕마루는 용충살
혼인대사에 주당살
마루대청 성주님살
건넌방에는 근옹살
안방을 접어들어
이벽저벽에 벽파살
내외지간 공방살
애기난데 삼신살
화택밑에는 동아살
외금신 조왕신
내금신도 조왕신
팔만사천 조왕대신
아궁에는 금덕귀
굴뚝에는 굴대장군
물독에는 용녀부인
더럭독에 세요각시
콩독팥독 마태장군
살강밑에는 땡그랑각시
일체액살 휘몰아다가
금일정성 대를바쳐
원강에 소멸하니
건구건명 이 댁 가정에
만사가 대길하고
백사가 여일하고
마음과 뜻이 잡순대로
소원성취 발원이라
상봉길경에 불공만재로구려
만재수야
아 헤 에헤라 저거라
에헤 사랑하십소사
아 하 어험이로다 어허엄이요
축원이 갑니다 덕담갑니다
오날 여기 오신분들
문전축원 고사덕담
지성정성으로여 오시거들랑
남의댁 가중 남의댁 동중
이러니 저러니 할지라도
건구건명 이댁가정으로 드실적에
밤이되면 불이나 밝으시고요
낮이되면 물이나 맑아
밤이되면 불이 밝고
낮이되면 물 맑아
물 불은 상극인디
원사속경 공양각서
옥쟁반에 금쟁반에 순금쟁반에다
진주를 올린듯
여러무에도 백노각소
오동나무 상상가지
봉황같이도 잘사실제
건구건명 이댁가정
천금같은 아들 따님
성명삼자를 저달만 그린듯이
달과야
에헤 사실지라도 늘여서
사대만 사십소사 사랑
에헤헤 어미로다 봉미
건구곤명 이댁가정
작년같은 해오 년월
꿈결잠시 보냈건만
신년해새 접어드니
어디아니 출입을 허랴
멀원자 가까울근자
댕길행자 올래자
출입왕래 헐지라도
노중액살 잊혀주고
동으로가면 재수소망
서로가면 만고복덕
북으로 가면 수명장수
남으로 가시면 소원이 성취
동서사방 흩어진 재물
무지개발로 휘어다가
서기발로 낚어다가
여러분께 즌버부려
이일에 만사가 소망성취 구려
만복이야
에헤 사실지라도 늘여서
사대만 사십소사 사랑
에헤헤헤 어허미 어허미로다 보오미
복만 많구요 명이 짧아도
못사느니
명만길어도 복이없이 못사느니
복 짧은 명은 잇어주고
긴 명은 사려담어서
무세목숨에 돌끈달아
백세 장수를 누려살제
명일랑은 주시려거면
옛날옛적 삼천갑자
동방삭 기나긴 명을
점지를 하시고
복일랑는 주시려거던
왕대석숭 복을주리
만복은 다받았거니와
만고액살 일쳐줄제
삼재팔난 관재구설
우환질병 잡귀잡신
일체액살 휘몰아다가
금일정성 대를 받쳐
좋은순풍 불러들랑
월미도 앞강에 소멸을 합시다
영창목에 행여나 복일지라도
오대풀이며 삼재풀이며 동미조강
의주 압록강에다
덩기덩 두둥실
떠나려 보냈습니다
어허 어허미로다 에헤",국악
412,송학사,"산 모퉁이 바로 돌아
송학사 있거늘
무얼 그리 갈래갈래
깊은 산속 헤매나
밤벌레에 울음 계곡
별빛 곱게 내려 앉나니
그리움 맘 님에게로
어서 달려 가보세

산 모퉁이 바로 돌아
송학사 있거늘
무얼 그리 갈래갈래
깊은 산속 헤매나
밤벌레에 울음 계곡
별빛 곱게 내려 앉나니
그리움 맘 님에게로
어서 달려 가보세.",국악
413,노래가락 차차차,"노세노세 젊어서 놀아 늙어지며는 못노나니
화무는 십일홍이요 달도 차면 기우나니라
얼시구절시구 차차차(차차차)
지화자 좋구나 차차차(차차차)
화란춘성 만화방창 아니노지는 못하리라
차차차(차차차)차차차(차차차)

가세가세 산천경계로 늙기나 전에 구경가세
인생은 일장의 춘몽 둥글둥글 살아나가자
얼시구절시구 차차차(차차차)
지화자 좋구나 차차차(차차차)
춘풍화류 호시절에 아니노지는 못하리라
차차차(차차차) 차차차(차차차)",국악
414,엄마,"나도갈래 나도갈래 엄마따라 나도갈래

엄마 혼자 외로워서 어떻게 보내요

불쌍하신 우리 엄마 어떻하면 좋아요

나도갈래 나도갈래 엄마따라 갈테야



땅을 치고 하늘을 보면 피눈물을 흘려도

한번 가신 우리엄마 돌아올줄 모르네

엄마엄마 우리엄마 어떻하면 좋아요

보고싶어 우고싶어 우리엄마 보고싶어



떠나가신 우리엄마 보고싶어

어~~~~~~~ 어~~~~~~~ 어~~~~~~~~

우리엄마 보고싶어

어~~~~~~~ 어~~~~~~~ 어~~~~~~~~",국악
415,처녀뱃사공,"낙동강 강바람이 치마폭을 스치며
군인 간 오라버니 소식이 오네
큰 애기 사공이면 누가 뭐라나
늙으신 부모님을 내가 모시고
에 헤야 데 헤야
노를 저어라 삿대를 저어라
낙동강 강바람이 안가슴을 헤치며
고요한 처녀가슴 물결이 이네
오라비 제대하면 시집 보내마
어머님 그 말씀에 수줍어질 때
에 헤야 데 헤야
노를 저어라 삿대를 저어라",국악
