,제목,가사,장르
29,무조건,"내가 필요할 때 나를 불러줘
언제든지 달려갈게
낮에도 좋아 밤에도 좋아
언제든지 달려갈게
다른 사람들이 나를 부르면
한참을 생각해 보겠지만
당신이 나를 불러준다면
무조건 달려갈 거야
당신을 향한 나의 사랑은
무조건 무조건이야
당신을 향한 나의 사랑은
특급 사랑이야
태평양을 건너 대서양을 건너
인도양을 건너서라도
당신이 부르면 달려갈 거야
무조건 달려갈 거야
내가 필요할 때 나를 불러줘
언제든지 달려갈게
낮에도 좋아 밤에도 좋아
언제든지 달려갈게
다른 사람들이 나를 부르면
한참을 생각해 보겠지만
당신이 나를 불러준다면
무조건 달려갈 거야
당신을 향한 나의 사랑은
무조건 무조건이야
당신을 향한 나의 사랑은
특급 사랑이야
태평양을 건너 대서양을 건너
인도양을 건너서라도
당신이 부르면 달려갈 거야
무조건 달려갈 거야
당신을 향한 나의 사랑은
무조건 무조건이야
당신을 향한 나의 사랑은
특급 사랑이야
태평양을 건너 대서양을 건너
인도양을 건너서라도
당신이 부르면 달려갈 거야
무조건 달려갈 거야",트로트
30,태클을 걸지마,"지금부터 뛰어
앞만 보고 뛰어

어떻게 살았냐고 묻지를 마라
이리 저리 살았을꺼라
착각도 마라
그래 한때 삶에 무게
견디지 못해
긴 세월 방황 속에
청춘을 묻었다
어허허 어허허
속절 없는 세월
탓해서 무얼해
되돌릴 수 없는 인생인 것을
지금부터 뛰어
앞만 보고 뛰어
내 인생에 태클을 걸지마

지금부터 뛰어
앞만 보고뛰어

어떻게 살았냐고 묻지를 마라
이리 저리 살았을꺼라
착각도 마라
그래 한때 삶에 무게
견디지 못해
긴 세월 방황 속에
청춘을 묻었다
어허허 어허허
속절 없는 세월
탓해서 무얼해
되돌릴 수 없는 인생인 것을
지금부터 뛰어
앞만 보고뛰어
내 인생에 태클을 걸지마
속절 없는 세월
탓해서 무얼해
되돌릴 수 없는 인생인 것을
지금부터 뛰어
앞만 보고뛰어
내 인생에 태클을 걸지마
내 인생에 태클을 걸지마",트로트
31,꿈,"화려한 도시를
그리며 찾아왔네
그 곳은 춥고도 험한곳
여기저기 헤매다
초라한 문턱에서
뜨거운 눈물을 먹는다
머나먼 길을 찾아 여기에
꿈을 찾아 여기에
괴롭고도 험한 이 길을 왔는데
이 세상 어디가 숲인지
어디가 늪인지
그 누구도 말을 않네
사람들은 저마다
고향을 찾아가네
나는 지금 홀로 남아서
빌딩속을 헤매다
초라한 골목에서
뜨거운 눈물을 먹는다
저기 저 별은 나의 마음 알까
나의 꿈을 알까
괴로울 땐 슬픈 노래를 부른다
슬퍼질 땐 차라리 나홀로
눈을 감고 싶어
고향의 향기 들으면서
저기 저 별은 나의 마음 알까
나의 꿈을 알까
괴로울 땐 슬픈 노래를 부른다
이 세상 어디가 숲인지
어디가 늪인지
그 누구도 말을 않네
슬퍼질 땐 차라리 나홀로
눈을 감고 싶어
고향의 향기 들으면서
고향의 향기 들으면서",트로트
32,"날 봐, 귀순","날 봐 날 봐 귀순 날 봐 날 봐 귀순
날 봐 날 봐 지금 당장 날 봐요
날 봐 날 봐 귀순 날 봐 날 봐 귀순
날 봐 날 봐 날 봐요
여보 당신 애기 뭐라 불러드릴까
내 님은 지금 무얼 하고 있을까
밥은 먹었을까 잠은 잘 잤을까
하루 왠 종일 우리 공주님 생각 뿐
가슴이 콩닥콩닥콩닥
사랑을 속닥속닥속닥
자기야 날 봐 어딜 봐 날 봐
내 정열을 그대에게 다 바치리
날 봐 날 봐 귀순 날 봐 날 봐 귀순
날 봐 날 봐 지금 당장 날 봐요
날 봐 날 봐 귀순 날 봐 날 봐 귀순
날 봐 날 봐 날 봐요

그대도 나를 떠올리고 있을까
하늘같은 서방님 기다렸을까
이런저런 행복한 고민 속에
하루가 또 흐르지요
눈물이 주루루루루루루룩
콧물이 후루루루루루루룩
배가 또 살랑살랑 간질간질
아 설레이는 그대 만의 향기여
날 봐 날 봐 귀순 날 봐 날 봐 귀순
날 봐 날 봐 지금 당장 날 봐요
날 봐 날 봐 귀순 날 봐 날 봐 귀순
날 봐 날 봐 날 봐요
너무 예뻐 정말 귀여워
yo so sexy 앙 깨물어 주고 싶어
한 평생 다가도록 당신과 살고 싶어
내 청춘을 oh baby
날 봐 잘 봐 이 몸 짓을
날 봐 날 봐 귀순 날 봐 날 봐 귀순
날 봐 날 봐 지금 당장 날 봐요
날 봐 날 봐 귀순 날 봐 날 봐 귀순
날 봐 날 봐 날 봐요
귀순아",트로트
33,장윤정 트위스트,"랄랄라 차차차 랄랄라 랄랄라
차차차 장윤정
트위스트 춤을 춥시다
랄랄라 차차차 랄랄라 랄랄라
차차차 장윤정
트위스트 춤을 춥시다
그대 스텝에 맞춰
그대 몸짓에 맞춰
비비고 돌리고 돌려
트위스트 춤을 춥시다
슬픈 일일랑 던져
아픈 사랑도 던져
괴로움 외로움 잊어
오늘은 모두 잊어
화끈한 음악에 취해
그대의 사랑에 취해
트위스트 트위스트
트위스트 춤을 춰요
여길봐 이렇게 이렇게
엉덩일 돌려 섹시하게
당신과 숨쉬는 이밤에
사랑의 춤을 춰봐요
트위스트 트위스트
트위스트 춤을 춥시다
트위스트 트위스트
트위스트 춤을 춥시다

랄랄라 차차차 랄랄라 랄랄라
차차차 장윤정
트위스트 춤을 춥시다
랄랄라 차차차 랄랄라 랄랄라
차차차 장윤정
트위스트 춤을 춥시다
슬픈 일일랑 던져
아픈 사랑도 던져
괴로움 외로움 잊어
오늘은 모두 잊어
황홀한 조명에 취해
그대의 체온에 취해
트위스트 트위스트
트위스트 춤을 춰요
여길봐 이렇게 이렇게
두팔을 높이 흔들어봐
오늘은 이순간 영원히
시간아 멈춰 버려라
트위스트 트위스트
트위스트 춤을 춥시다
트위스트 트위스트
트위스트 춤을 춥시다
트위스트 트위스트
트위스트 춤을 춥시다
트위스트 트위스트
트위스트 춤을 춥시다",트로트
34,낭만에 대하여,"궂은 비 내리는 날
그야말로 옛날식 다방에 앉아
도라지 위스키 한 잔에다
짙은 색소폰 소릴 들어보렴
새빨간 립스틱에
나름대로 멋을 부린 마담에게
실없이 던지는 농담 사이로
짙은 색소폰 소릴 들어보렴
이제와 새삼 이 나이에
실연의 달콤함이야 있겠냐만은
왠지 한 곳이 비어 있는
내 가슴이
잃어버린 것에 대하여

밤 늦은 항구에서
그야말로 연락선 선창가에서
돌아올 사람은 없을지라도
슬픈 뱃고동 소릴 들어보렴
첫사랑 그 소녀는
어디에서 나처럼 늙어갈까
가버린 세월이 서글퍼지는
슬픈 뱃고동 소릴 들어보렴
이제와 새삼 이 나이에
청춘의 미련이야 있겠냐만은
왠지 한 곳이 비어 있는
내 가슴에
다시 못 올 것에 대하여
낭만에 대하여",트로트
35,황진이,"황진이 황진이
진이 진이야
나야 황진이
어얼씨구 저절씨구
너를 안고 내가 내가 돌아간다
황진이 황진이 황진이
내일이면 간다 너를 두고 간다
황진이 너를 두고
이제 떠나면 언제 또 올까
사랑아 사랑아 내 사랑아
개나리도 피고 진달래도 피고
뻐꾸기가 울텐데
그리워서 어떻게 살까
능수버들 늘어지고 소나기 내리면
보고파서 어떻게 살까
그래도 가야지 너를 위해 가야지
황진이 너를 위해
내가 사랑한 나의 황진이
사랑아 사랑아 내 사랑아

어얼씨구 저절씨구
너를 안고 내가 내가 돌아간다
황진이 황진이 황진이
내일이면 간다 너를 두고 간다
황진이 너를 두고
이제 떠나면 언제 또 올까
사랑아 사랑아 내 사랑아
봄 여름 가고 가을이 가고
겨울이 지나가면
그리워서 어떻게 살까
하늘에서 꽃송이 하얗게 내리면
눈물나서 어떻게 살까
그래도 가야지 너를 위해 가야지
황진이 너를 위해
내가 사랑한 나의 황진이
사랑아 사랑아 내 사랑아
어얼씨구 저절씨구
너를 안고
내가 내가 돌아간다
황진이 황진이 황진이",트로트
36,뿐이고,"뿐이고 뿐이고 뿐이고
내 사랑은 당신뿐이다
여기에 있어도 당신뿐이고
저기에 있어도 당신뿐이고
이 넓은 세상 어느 곳에 있어도
내 사랑은 당신뿐이다
힘든 날은두 어깨를 기대고 가고
좋은 날은 마주 보고 가고
비바람 불면 당신 두 손을
내가 내가 붙잡고 가고
돈 없어도 당신뿐이고
돈 많아도 당신뿐이고
이 넓은 세상 어느 곳에 있어도
내 사랑은 당신뿐이다
내 사랑은 당신뿐이다
여기에 있어도 당신뿐이고
저기에 있어도 당신뿐이고
이 넓은 세상 어느 곳에 있어도
내 사랑은 당신뿐이다
힘든 날은 두 어깨를 기대고 가고
좋은 날은 마주 보고 가고
비바람 불면 당신 두 손을
내가 내가 붙잡고 가고
돈 없어도 당신뿐이고
돈 많아도 당신뿐이고
이 넓은 세상 어느 곳에 있어도
내 사랑은 당신뿐이다
뿐이고 뿐이고 뿐이고 당신뿐이다",트로트
37,우연히,"나이트 클럽에서 우연히 만났네
첫사랑 그 남자를
추억에 흠뻑 젖어 함께 춤을 추었네
철없던 세월이 그리워
행복하냐 물었지 아무런 말도 없이
눈물만 뚝뚝뚝 흘리는 그 사람
난 벌써 용서 했다고
난 벌써 잊어 버렸다고
말을 해놓고 안아주었지
정말 정말 행복해야 된다고
오늘밤 우연히 우연히 만났네
첫사랑 그 남자를
나이트 클럽에서 함께 춤을 추었네
철없던 세월이 그리워
행복하냐 물었지 아무런 말도 없이
눈물만 뚝뚝뚝 흘리는 그 사람
난 벌써 용서 했다고
난 벌써 잊어 버렸다고
말을 해놓고 안아주었지
정말 정말 행복해야 된다고
정말 정말 행복해야 된다고",트로트
38,오라버니,"나의 오라버니
날 사랑 하신다하니
정말 그러시다니
구름타고 빛나는하늘
훨훨 날아갑니다
날 사랑 하신다하니
정말 행복하여서
설레이다 떠는 가슴은
아픈줄도 모른답니다
오라버니 어깨에
기대어 볼래요
커다란 가슴에
얼굴을 묻고
지금 이대로
죽어도 여한 없어요
난 정말여자라서
행복해요
사랑한다 말해주세요
정신을 못차릴거야
오라버니 목소리에
울고 웃어요
내겐 영원한 오라버니
오라버니 어깨에
기대어 볼래요
커다란 가슴에
얼굴을 묻고
지금 이대로
죽어도 여한 없어요
난 정말여자라서
행복해요
사랑한다 말해주세요
정신을 못차릴거야
오라버니 목소리에
울고 웃어요
내겐 영원한 오라버니
내겐 영원한 오라버니
나의 오라버니",트로트
39,애가타,"이대로 나를 바라봐
눈으로 나를 안아줘
만날 때마다 자꾸만
가슴이 먼저 하는말
사랑에 빠진 건가요
어떻게 하면 좋아요
이제는 아닌 척 해도
아무런 소용이 없어
그냥 바라만 봐도 애가타
맘이 너무 아파서 애가타
이러는게 아닌데
흘린 눈물 때문에
사랑하는 마음 들켜버렸어요
가까이 내게 와줘요
뭐라고 말 좀 해봐요
이렇게 애가 타도록 사랑하고 있는데

그냥 바라만 봐도 애가타
맘이 너무 아파서 애가타
이러는게 아닌데
흘린 눈물 때문에
사랑하는 마음 들켜버렸어요
가까이 내게 와줘요
뭐라고 말 좀 해봐요
이렇게 애가 타도록 사랑하고 있는데
사랑하고 있는데",트로트
40,천년지기,"내가 지쳐 있을때
내가 울고 있을때
위로가 되어준 친구
너는 나의 힘이야
너는 나의 보배야
천년지기 나의 벗이야
친구야 우리 우정의 잔을
높이 들어 건배를 하자
같은 배를 함께 타고
떠나는 인생길
니가 있어 외롭지않아
넌 정말 좋은 친구야
내가 외로워 할때
내가 방황을 할때
위로가 되어준 친구
너는 나의 힘이야
너는 나의 보배야
천년지기 나의 벗이야
친구야 우리 우정의 잔을
높이 들어 건배를 하자
같은 배를 함께 타고
떠나는 인생길
니가있어 외롭지 않아
넌 정말 좋은 친구야
친구야 우리우정의 잔을
높이 들어 건배를 하자
같은 배를 함께 타고
떠나는 인생길
니가 있어 외롭지않아
넌 정말 좋은 친구야
넌 정말 멋진 친구야",트로트
41,애모,"그대 가슴에 얼굴을 묻고
오늘은 울고 싶어라
세월의 강 넘어 우리 사랑은
눈물 속에 흔들리는데
얼만큼 나 더 살아야
그대를 잊을 수 있나
한 마디 말이 모자라서
다가설 수 없는 사람아
그대 앞에만 서면
나는 왜 작아지는가
그대 등 뒤에 서면
내 눈은 젖어드는데
사랑 때문에 침묵해야 할
나는 당신의 여자
그리고 추억이 있는 한
당신은 나의 남자여
그대 앞에만 서면
나는 왜 작아지는가
그대 등 뒤에 서면
내 눈은 젖어 드는데
사랑 때문에 침묵해야 할
나는 당신의 여자
그리고 추억이 있는 한
당신은 나의 남자여
당신은 나의 남자여",트로트
42,내 나이가 어때서,"야 야 야 내 나이가 어때서
사랑에 나이가 있나요
마음은 하나요
느낌도 하나요
그대만이 정말 내 사랑인데
눈물이 나네요
내 나이가 어때서
사랑하기 딱 좋은 나인데
어느 날 우연히 거울 속에 비춰진
내 모습을 바라보면서
세월아 비켜라
내 나이가 어때서
사랑하기 딱 좋은 나인데
야 야 야
야 야 야
야 야 야 내 나이가 어때서
사랑에 나이가 있나요
마음은 하나요
느낌도 하나요
그대만이 정말 내 사랑인데
눈물이 나네요
내 나이가 어때서
사랑하기 딱 좋은 나인데
어느 날 우연히 거울 속에 비춰진
내 모습을 바라보면서
세월아 비켜라
내 나이가 어때서
사랑하기 딱 좋은 나인데
어느 날 우연히 거울 속에 비춰진
내 모습을 바라보면서
세월아 비켜라
내 나이가 어때서
사랑하기 딱 좋은 나인데
사랑하기 딱 좋은 나인데",트로트
43,천상재회,"그대는 오늘밤도 내게 올순 없겠지
목메어 애타게 불러도 대답없는 그대여
못다한 이야기는 눈물이 되겠지요
나만을 사랑했다는 말 바람결에 남았어요
끊을 수 없는 그대와 나의 인연은
운명이라 생각했죠
가슴에 묻은 추억의 작은 조각들
되돌아 회상하면서
천상에서 다시 만나면
그대를 다시 만나면
세상에서 못다했던 그 사랑을
영원히 함께 할래요

끊을 수 없는 그대와 나의 인연은
운명이라 생각했죠
가슴에 묻은 추억의 작은 조각들
되돌아 회상하면서
천상에서 다시 만나면
그대를 다시 만나면
세상에서 못다했던 그 사랑을
영원히 함께 할래요
세상에서 못다했던 그 사랑을
영원히 함께 할래요",트로트
