,제목,가사,장르
233,그 겨울의 찻집,"바람속으로 걸어갔어요 이른 아침의 그 찻집.

마른 꽃 걸린 창가에 앉아 외로움을 마셔요.

아름다운 죄 사랑때문에 홀로 지샌 긴 밤이여.

뜨거운 이름 가슴에 두면 왜 한 숨이 나는 걸까.

아~ 웃고 있어도 눈물이 난다. 그대 나의 사랑아.

(반주)

아름다운 죄 사랑때문에 홀로 지샌 긴 밤이여.

뜨거운 이름 가슴에 두면 왜 한 숨이 나는걸까.

아~ 웃고 있어도 눈물이 난다. 그대 나의 사랑아.",록/메탈
234,큰새,"기억의 기억을 훑어야 해
꽉 잡은 밤하늘을 돌봐야 해
늘 검은 천장으로 여겼더니
달은 열심히 떠올라
보름달을 보여주네
반복의 반복을 더해야해
아쉬워라 말하진 않을 거야
아 이렇게 지내다 옆을 보니
이젠 다 크고 살기 바뻐
어른 놀이를 하네
쉬어도 쉴 틈은 없어야 해
오늘도 무사히 잘 넘겨야 해
언젠가는 나도 버려질 거야
결국 이러면 우리는
아무 것도 아닌 사람",록/메탈
235,걱정말아요 그대 ('응답하라 1988' 삽입곡),"그대여 아무 걱정 하지 말아요
우리 함께 노래 합시다
그대 아픈 기억들 모두 그대여
그대 가슴 깊이 묻어 버리고
지나간 것은 지나간 대로
그런 의미가 있죠
떠난 이에게 노래 하세요
후회없이 사랑했노라 말해요
그댄 너무 힘든 일이 많았죠
새로움을 잃어 버렸죠
그대 힘든 얘기들 모두 그대여
그대 탓으로 훌훌 털어 버리고
지나간 것은 지나간 대로
그런 의미가 있죠
우리 다함께 노래 합시다
후회없이 꿈을 꾸었다 말해요
지나간 것은 지나간 대로
그런 의미가 있죠
우리 다함께 노래 합시다
후회없이 꿈을 꾸었다 말해요
지나간 것은 지나간대로
그런 의미가 있죠
우리 다함께 노래 합시다
후회없이 꿈을 꾸었다 말해요
우리 다함께 노래 합시다
새로운 꿈을 꾸겠다 말해요
지나간 것은 지나간대로
그런 의미가 있죠
우리 다함께 노래 합시다
후회없이 꿈을 꾸었다 말해요
지나간 것은 지나간대로
그런 의미가 있죠
우리 다 함께 노래 합시다
후회없이 꿈을 꾸었다 말해요",록/메탈
236,박하사탕,"떠나려하네 저 강물 따라서
돌아가고파 순수했던 시절
끝나지 않는 더러운 내 삶의
보이는 것은 얼룩진 추억속의 나

고통의 시간만 보낸 뒤에는
텅빈 하늘만이 아름다웠네
그 하늘마저 희미해지고
내 갈 곳은 다시 못 올 그 곳뿐이야

열어줘 제발 다시 한번만
두려움에 떨고 있어
열어줘 제발 다시 한번만
단 한번만이라도

나 돌아갈래 어릴적 꿈에
나 돌아갈래 그 곳으로

***

남아있는 건 아무것도 없어
그 시간들도 다시 오지 않아
어지러워 눈을 감고싶어
내 갈곳은 다시 못올 그 곳뿐이야

열어줘 제발 다시 한번만
두려움에 떨고 있어
열어줘 제발 다시 한번만
단 한번만이라도

나 돌아갈래 어릴적 꿈에
나 돌아갈래 그 곳으로

***",록/메탈
237,결혼,"보고싶어 미치겠다고 지금 당장 달려온다고


때쓰고 또 울어도 밉지가 않는 여자 그런 여자가 바로너야


누가 봐도 못난놈이고 별볼일도 없는 나지만





내가 너의 전부라고 말해주는 여자 그런 여자가 또 어딨어





나와 결혼을 하자 나와 사랑을 하자


인생의 파도란 놈이 무섭게 몰아쳐도


내가 너를 지켜줄테니





삶에 지쳐 휘청거리다 어지럽게 술을 마셔도


어떻게 날 찾아와 위로해주는 여자 그런 여자가 또 어딨어





나와 결혼을 하자 나와 사랑을 하자


인생의 파도란 놈이 무섭게 몰아쳐도


내가 너를 지켜 줄테니





인생의 파도란 놈이 무섭게 몰아쳐도


남자답게 너를 지킬께





나와 결혼을 하자 나와 사랑을 하자


인생의 파도란 놈이 무섭게 몰아쳐도


내가 너를 지켜 줄테니


사랑을 하자 ..",록/메탈
238,답이 없었어,"행여나 우연히 널 마주친다면
웃을 수 있을까
웃어줄 수 있을까
다시 운명처럼 너를 만나면
웃을 수 있을까 그냥
뒤돌아설까
언제부터였는지
이 길을 걸으면
유난히 추웠었던
그 날이 또 생각나
하루에도 열두번씩
사랑한다 말했던
그래 그때 그때 우리
그때 난 뭐랄까
난 답이 없었어
끝내 너를 잡지 않았던 그 날
그냥 그렇게 더 아무말도 없이
끝날 줄은 몰랐어
그땐 또 뭐랄까
너도 답이 없었어
끝내 너도 잡지 않았던 그 날
시간이 흘러 난 이렇게 살아가
이렇게
너와나 사랑하지 않았었다면
너를 한번만 더 잡았더라면
난 후회없을까 지금 행복했을까
흔해빠진 얘기가 뭐가
그리 좋은지
나만을 바라보던 니
눈빛이 생각나
하루에도 열두번씩
사랑한다 말했던
그래 그때 그때 우리
그때 난 뭐랄까 난 답이 없었어
끝내 다시 잡지 않았던 그 날
그냥 뭐랄까 더 편할 줄 알았어
그날은
그때 난 미쳤나봐
그래 그땐 우린 너무 어렸으니까
다시 사랑한다면
그게 니가 된다면
그럴 수만 있다면
그때 난 뭐랄까
난 답이 없었어
끝내 너를 잡지 않았던 그 날
그냥 그렇게 더 아무 말도 없이
끝날줄은 몰랐어
그땐 또 뭐랄까
너도 답이 없었어
끝내 너도 잡지 않았던 그 날
시간이 흘러
난 이렇게 살아가
이렇게",록/메탈
239,"Here, I Stand For You","Promise Devotion Destiny
Eternity and Love
I still belive in these words
forever
난 바보처럼 요즘 세상에도
운명이라는 말을 믿어
그저 지쳐서 필요로 만나고
생활을 위해 살기는 싫어
하지만 익숙해진 이 고독과
똑같은 일상도
한해 또 한해 지날수록 더욱 힘들어
등불을 들고 여기서 있을게
먼 곳에서라도 나를 찾아 와
인파 속에 날 지나칠 때
단 한 번만 내 눈을 바라봐
난 너를 알아 볼 수 있어 단 한
순간에
Cause Here
I stand for you
난 나를 지켜가겠어
언젠간 만날 너를 위해
세상과 싸워 나가며
너의 자릴 마련하겠어
하지만 기다림에 늙고 지쳐
쓰러지지 않게
어서 나타나줘
난 나를 지켜가겠어
언젠간 만날 너를 위해
세상과 싸워 나가며
너의 자릴 마련하겠어
하지만 기다림에 늙고 지쳐
쓰러지지 않게
어서 나타나줘
약속 헌신 운명 영원 그리고 사랑
이 낱말들을 난 아직 믿습니다
영원히",록/메탈
240,하루만 빌려줘,"볼만한 영환 없는지
오늘 날씨는 어떤지
이젠 아무 상관없어
내 곁에 네가 없어서
하루가 왜 이리 긴지
이리 할 일이 없던지
오늘 한 일을 손꼽아보니
네 생각밖에는 없어
네가 없단 게 서러워서
혼자란 게 막막해서
뭔가에 미친 사람처럼
소리 내 흠뻑 울었어
1분 1초가 1년만 같아
시간이 굳어버린 것 같아 hoo
나 하루라도 살 수 있게
숨 쉴 수 있게
하루만 널 빌려줘
안 하던 운동을 하고
혼자서 옷도 고르고
너 없이 잘 지내고 싶은데
그게 맘처럼 잘 안 돼
네가 없단 게 서러워서
혼자란 게 막막해서
뭔가에 미친 사람처럼
소리 내 흠뻑 울었어
1분 1초가 1년만 같아
시간이 굳어버린 것 같아 hoo
나 하루라도 살 수 있게
숨 쉴 수 있게
하루 종일 머릿속에 너를 비워도
내일이면 가슴속에 차는 너라서
매일 난 혼자 이별하며 살고 있어
어떻게 살아 나 혼자서
이렇게는 못 살겠어
하루만 내게 널 빌려줘
정말 하루면 되니까
내일이 내게 없어도 좋아
시간이 굳어버려도 좋아 hoo
나 하루라도 살 수 있게
숨 쉴 수 있게
하루만 널 빌려줘",록/메탈
241,카페에 앉아 (First Album Ver.),"어떤 여자도 눈이 가지가 않아
다정한 연인도 부럽지가 않아
카페에 흐르는 노래는 나를
설레게 하고
혼자 계속 나 웃고 있어
들어오는 사람은 모두 그녀 같고
멋으로 찬 가지 않는 시계만 보고
유리창에 비친 얼굴을 몇 번이나
확인하고
빨리 와 너 보고 싶어
우 우 우 waiting for your love
우 우 우 카페에 앉아
우 우 우 너를 기다려
어떤 모습으로 내 앞에 나타날까
뭐라고 첫마디를 건네어 볼까
네가 왔을 때에 상황을
연습하기도 하고
세상에서 가장 행복한 기다림
우 우 우 waiting for your love
우 우 우 카페에 앉아
우 우 우 너를 기다려
한시도 가만있지 못하는 내가
이렇게 오랫동안 가만히 앉아
널 기다리고 있어
조심스럽게 내 맘을 전할까
아니면 남자답게 말할까
언제나 내 옆에 있어달라고
우 우 우 waiting for your love
우 우 우 카페에 앉아
우 우 우 너를 기다려
우 우 우 waiting for your love
우 우 우 카페에 앉아
우 우 우 너를 기다려
waiting for your love
waiting for your love
waiting for your love",록/메탈
242,소년이 어른이 되어,"소년이 어른이 되어
사람을 알아갈 때에
뜻하지 않던 많은 요구와
거친 입술들
소년이 어른이 되어
세상을 알아갈 때에
하얀 마음은 점점 어두워지고
잠 못 이루는 날이 많아지겠지
나의 오늘이 흘러가면
서글픈 추억들 중에
작은 조각이 되겠지
잡을 수 없는 시간들은
떨어지는 빗방울이
사라지듯 나를 스쳐가네
소년이 어른이 되어
세상을 알아갈 때에
하얀 마음은 점점 어두워지고
눈물 흘리는 날이 많아지겠지
나의 오늘이 흘러가면
서글픈 추억들 중에
작은 조각이 되겠지
잡을 수 없는 시간들은
떨어지는 빗방울이
사라지듯 나를 스쳐가네
미련한 나의 모습을
버릴 수만 있다면
나의 오늘이 흘러가면
잡을 수 없는 시간들은
떨어지는 빗방울이
사라지듯 나를 스쳐
나의 내일이 다가오면
소년의 꿈을 이뤄줄
작은 노래가 되줄게
잡을 수 없는 시간들은
오늘도 미련없이
나를 남겨두고 떠나가네",록/메탈
243,비와 당신의 이야기,"아이가 눈이오길 바라듯이
비는너를 그리워하네
비의 낭만보다는 비의 따스함보단
그날의 애절한 너를 잊지못할 뿐이기에
당신은 나를 기억해야하네
항상나를 슬프게했지
나의사랑스럽던 너의 눈가에 비듯
그날에 애절한 너를 차마 볼수없었던 거야
무척이나 울었네
비에 비 맞으며 눈물 비 맞으며
빗속의 너를 희미하게 그리며
우리의 마지막 말을 너의 마지막 말을 기억하네

무척이나 울었네
비에 비 맞으며 눈물 비 맞으며
빗속의 너를 희미하게 그리며
우리의 마지막 말을 너의 마지막 말을
사랑해 사랑해 사랑해...",록/메탈
244,소나기,"눈을뜨다
가슴이 울컥멎어
니가 없다는걸 꿈이
아니란걸
매일 깨닫는 아침이
두려워
버리지못한
사진을 찾아 안고서
추억을 또 불러내
눈물이 또 흘러내려
내 시간은 앞선 널두고
거꾸로 흘러
돌아갈래
내가 있을 자리
너의 그곁에
잠시 비워뒀던
넓은 가슴안에 모두
이제야 알아서 미안해
또 너를 만나
여전한 모습으로날
따스하게 안아줘
소리없이 부서져
내 시간은 꿈에서
조차 멈춰서 있어
돌아갈래
내가 있을자리
너의 그곁에
잠시 비워뒀던
넓은 가슴안에 모두
이제야 알아서 미안해
운명위에
스쳐 지날 작은
헤어짐일 뿐
결국 다시 만날 우리라고
나 믿고있어 돌리고싶어
사랑한 그 자리로
사랑했던 모습으로
사랑하는 나에게로
돌아와줘 돌아갈래
my love
가장 눈부신기억 그때로",록/메탈
245,비가 온다,"창문너머엔 슬픈
비가 내리고
문 뒤로 부는 바람은
창가의 눈물을 훔쳐내고
널 위해 준비했던 선물들
고백이 담긴 편지는
갈 곳 없이 먼지만 품고 있어
누가 내 맘을 알아주려나
누가 내 말을 들어주려나
날 녹여주던 그 손길도
부드러운 목소리도
이젠 내 것이 아니라는 게
오늘따라 더 힘들다
맘에 비가 온다
비가 온다 차갑게
맘에 비가 온다
비가 온다 오늘도
방안에 어두운
그림자가 내리고
달빛에 비친 시계는
헤어지던 날에 멈춰있고
널 위해 살아왔던 많은
시간들 너를 안던 가슴은
주인 없이 바람만 품고 있어
누가 내 맘을 알아주려나
누가 내 말을 들어주려나
내 거칠어진 입술마저
차가워진 가슴마저
여전히 너만 찾고 있어서
오늘따라 더 그립다
맘에 비가 온다
비가 온다 차갑게
맘에 비가 온다
비가 온다 오늘도
이젠 볼 수 없다는 걸
난 잘 알고 있는데
다시 여기에 올 것만 같애
비바람이 몰아치는데 피할
곳이 없어 가슴이 언다 그만
맘에 비가 온다
비가 온다 차갑게
맘에 비가 온다
비가 온다 오늘도
널 위해 준비했던 선물들
고백이 담긴 편지는
갈 곳 없이 먼지만 품고 있어",록/메탈
246,연애조건,"처음 고백하던 날처럼
가슴이 떨려주길
매일 아침 내게 사랑해
그 말로 날 깨워주길
다른 여자들의 관심도
내겐 티내지않길
따뜻한 품속에 숨겨논
꽃도 가끔 선물하길
하루에 한번은
날 보러 와주길
달콤한 노래로
날 사랑해주길
친구와 함께면
날 자랑해주길
바라고 바라는
내 맘을 아는지
날 사귀는 동안에
지켜줄 몇가지
너에게 바라는
많은 바램인지
지금 이대로 우리
사랑 영원하길
서로 믿어주기
우린 변치않기

어려운 고민은 나에게
먼저 털어놔주길
사소한 다툼도 우리는
하룰 넘기지는 말길
하루에 몇번씩
보고 싶어하길
살며시 감은 눈
위에 입맞추길
나보다 전화는
먼저 끊지않길
바라고 바라는
내맘을 아는지
날 사귀는 동안에
지켜줄 몇가지
너에게 바라는
많은 바램인지
지금 이대로 우리
사랑 영원하길
서로 믿어주기
우린 변치않기
내 이런 바램이
너무 까다로운지
날 사랑한다면
그리 어려운건 아니겠지
모두 지켜주겠지
그만큼 나도 잘할테니
사귀는 동안에
지켜줄 몇가지
너에게 바라는
영원한 한가지
지금 이대로 우리
사랑 영원하길
서로 믿어주기
우린 변치않기

지금 이대로 우리
사랑 영원하길
서로 믿어주기
우린 변치않기
나만 사랑하기",록/메탈
247,너를 품에 안으면,"너를 품에 안으면
힘겨웠던 너의 과거를 느껴
이제는 더이상 흔들리지마
널 지켜야해
이제 너를 안으면
너를 사랑하는 나를 느끼네
흘려왔던 너의 눈물까지도
떠나버린 그사람을 굳이 애써
지우려 하지마
니가 사랑했던 만큼 기억
속에 남겨두면 돼
you my lady
하지만 내마음도
이렇게 말하긴
정말 쉽진 않았어
uh you my baby
이제는 나에게
기대온 널보며
내가 미워지는데
이제 너를 안으며
나를 믿고있는 너를 느끼네
이제는 더이상 흔들려선 안돼
널지켜야해
이제 너를 안으면
너를 사랑하는 나를 느끼네
흘려왔던 너의 눈물 까지도
떠나버린 그사랑을
굳이 애써 지우려 하지마
you my lady
하지만 내마음도
이렇게 말하긴
정말 쉽진 않았어
uh you my baby
이제는 나에게
기대온 널보며
내가 미워지는데
너를 품에 안으면
나를 믿고있는 너를 느끼네
이제는 더이상 흔들려선 안돼
널지켜야해
이제 너를 안으면
너를 사랑하는 나를 느끼네
흘려왔던 너의 눈물 까지도",록/메탈
248,가슴이 차가운 남자 (Let You Go),"하얗게 흐려진 그림 속 추억의
책장 속 우린 그저 스쳐간 안녕
돌아와 끝내 말 못하고 시간
틈새로 흘러 점점 멀어진 기억
몇번의 계절 지나 마주한
두 눈동자 아무말도 못하고
가슴이 차가운 남자가 울어요
이별에 모질던 그녀도 우네요
바래진 추억 유리조각에 베인
상처 흔적만 남아 초라하네요
파랗게 질려버린 하늘 굳어버린
입술 울컥 그립다 널 외치고
미련의 엉킨 인연의 끈 차마 풀지
못하고 다시 묻어두네요
먹먹한 가슴이 참지 못하고
달려 멀어진 니 등뒤로
가슴이 차가운 남자가 울어요
이별에 모질던 그녀도 우네요
바래진 추억 유리조각에 베인
상처 흔적만 남아 머물러 있는걸
the stay stay again
the stay stay again
가슴이 차가운 남자가 울어요
이별에 모질던 그녀도 우네요
바래진 추억 유리조각에 끊긴
눈물속에 시간을 다시 묶어둘게
to tied
모르죠 이별한 남자의 눈물
못견디게 널 맴돌던 지친 한숨도
지독한 그리움 목 조르던 엉킨 우리
둘의 추억을 슬픈 하늘에 보내둘게",록/메탈
249,회상,"길을 걸었지
누군가 옆에 있다고
느꼈을때 나는 알아버렸네
이미 그대 떠난 후라는걸
나는 혼자 걷고 있던 거지
갑자기 바람이 차가와지네
마음은 얼고
나는 그 곳에 서서
조금도 움직일 수 없었지
마치 얼어버린 사람처럼
나는 놀라 서 있던 거지
달빛이 숨어 흐느끼고 있네
우 떠나버린 그 사람
우 생각나네
우 돌아선 그 사람
우 생각나네
묻지 않았지
왜 나를 떠나느냐고
하지만 마음 너무 아팠네
이미 그대 돌아서 있는걸
혼자 어쩔 수 없었지
미운건 오히려 나였어

우 떠나버린 그 사람
우 생각나네
우 돌아선 그 사람
우 생각나네
묻지 않았지
왜 나를 떠나느냐고
하지만 마음 너무 아팠네
이미 그대 돌아서 있는걸
혼자 어쩔 수 없었지
미운건 오히려 나였어",록/메탈
250,Teddy Bear Rises,"하고 싶은 말은 해야 돼
안 그러면 정말 병이 돼
묻어두고 숨기려 해도
결국 드러나게 돼 있어
어떤 말들은 꼭 해야 돼
안 그러면 정말 후회해
솔직할 수 있는 시간도
이제 얼마 남지 않았어
후 후 후 후 후
후 후 후 후 후
후 후 후 후 후
후 후 후 후 후
하고 싶은 말은 해야 돼
늦기 전에 말해 줘야 돼
저기 멋진 저녁 노을이
대신 말해주지 않아요
어떤 말들은 꼭 해야 돼
안 그러면 정말 후회해
매일매일 해가 뜨듯이
너를 바라보고 있어요
후 후 후 후 후
후 후 후 후 후
후 후 후 후 후
후 후 후 후 후
후 후 후 후 후
후 후 후 후 후
후 후 후 후 후
후 후 후 후 후",록/메탈
251,귀여운 남자,"작은 키에
동그랗게 생긴 얼굴형
뿔테 안경 어울리는
깜찍한 남자
웃을 때면 눈이 감겨
안 보이지만
아이 같은 미소를 가진
그런 남자
너무 사랑스러워
순진한 말투로
속삭여 주는 귀여운 남자
영화배우처럼
멋진 남자보단 난
귀여운 남자가 좋아요
Come on
Boy boy boy Oh my pretty boy
가슴이 떨려
Oh my heart
날 안아줘요
Oh my boy
Boy boy boy Oh my pretty boy
내 사랑 줄래요 모두 다
Hai ya ya ha
Hallo hallo baby Hallo hallo
baby Oh oh oh my boy
Oh oh oh my boy
Hallo hallo baby Hallo hallo
baby Oh oh oh my boy
My pretty boy
청바지에 후드티가
잘 어울리고
파마머리 둥근 머리
어울리는 남자
잠잘 때면 안고 자는
곰돌이처럼
통통해도 눈이 가는 그런 남자
너무 사랑스러운
매력이 넘치는 꼭 동생처럼
귀여운 남자
영화배우처럼
멋진 남자보단 난
귀여운 남자가 좋아요
Come on
Boy boy boy Oh my pretty boy
가슴이 떨려
Oh my heart
날 안아줘요
Oh my boy
Boy boy boy Oh my pretty boy
내 사랑 줄래요 모두 다
Hai ya ya ha
Hallo hallo baby Hallo hallo
baby Oh oh oh my boy
Oh oh oh my boy
Hallo hallo baby Hallo hallo
baby Oh oh oh my boy
My pretty boy
가끔은 나이보단
어른인 척할 때도
왜 그리 귀여운 건지
때론 남자답게
내 손 잡아준 그대 모습이
난 너무 사랑스러워
Boy boy boy Oh my pretty boy
가슴이 설레
Oh my heart
날 바라봐요
Oh my boy
Boy boy boy Oh my pretty boy
내 사랑 줄래요 모두 다
Hai ya ya ha
Hallo hallo baby Hallo hallo
baby Oh oh oh my boy
Oh oh oh my boy
Hallo hallo baby Hallo hallo
baby Oh oh oh my boy
My pretty boy",록/메탈
252,베르사이유의 장미,"잠들지 말아요 아직은 안돼요
난 여기 있으니 눈을 뜨고 날 봐요
받기만 했어요 처음부터 항상
갈 곳을 잃어버린 나로 인해 물든 사랑

잠들지 말아요 아직은 안돼요
난 여기 있으니 눈을 뜨고 날 봐요
받기만 했어요 처음부터 항상
갈 곳을 잃어버린 나로 인해 물든 사랑
이젠 그대에게로

언제나 함께 할게요 이 몸은 당신의 그림자
그대와 함께 했던 이 곳도
이제는 세느강 저편으로
사람들이 원하는 건 사랑보다 더 큰 변화
다른 세상 그 때엔 그대만 사랑할게 난

미안해 말아요 당신이 필요한
이곳에 남아서 조금만 더 견뎌요
그대와 함께한 행복했던 시간
그 기억만으로도 괜찮아요 잠시면 돼
그댈 기다릴게요

사람들이 원하는 건 사랑보다 더 큰 변화
다른 세상 그 때엔 그대만 사랑할게 난

잠들지 말아요 아직은 안돼요
난 여기 있으니 눈을 뜨고 날 봐요
받기만 했어요 처음부터 항상
갈 곳을 잃어버린 나로 인해 물든 사랑
이젠 그대에게로 -",록/메탈
253,안녕,"외로운 날들이여 모두 다 안녕
내 마음속에 눈물들도 이제는 안녕 오
어제의 너는 바람을 타고 멀리
후회도 없이 미련없이 날아가 굿바이
오오오 영원히 워오오
거울에 비친 너의 모습이 슬퍼
늘 웃음짓던 예전의 넌 어디에 있니
저 파란 하늘 눈부신 별들도
모두 다 너를 위해 있잖니
더 이상 내 안에 그 일은 없던 일
그래서 아픈 기억 모두 버려야 할 일
눈물짓지마 새로운 오늘을
맞이할 준비를 해봐 오오
외로운 날들이여 모두 다 안녕
내 마음속에 눈물들도 이제는 안녕 오
어제의 너는 바람을 타고 멀리
후회도 없이 미련없이 날아가 굿바이
오오오 영원히 워오오
슬프게 내린 비는 꽃을 피우고
너의 눈물은 예쁜 사랑을 피울꺼야
슬퍼하지마 새로운 오늘을
맞이할 준비를 해봐 오오
햇살 가득한 날들이여 안녕
긴잠에서 날 깨워준 아침이여 안녕 오
너의 유리처럼 맑은 미소가
세상을 환히 웃음짓게 할꺼야 오오
외로운 날들이여 모두 다 안녕
내 마음속에 눈물들도 이제는 안녕 오
어제의 너는 바람을 타고 멀리
후회도 없이 미련없이 날아가
햇살 가득한 날들이여 안녕
긴잠에서 날 깨워준 아침이여 안녕 오
너의 유리처럼 맑은 미소가
세상을 환히 웃음짓게 할꺼야 오",록/메탈
254,사랑..그놈,"늘 혼자 사랑하고 혼자 이별하고
늘 혼자 추억하고 혼자 무너지고
사랑이란 놈 그 놈 앞에서
언제나 난 늘 빈털털일뿐
늘 혼자 외면하고 혼자 후회하고
늘 휘청거리면서 아닌척을 하고
사랑이란 놈 그놈 앞에서
언제나 난 늘 웃음 꺼릴뿐
사랑해 널 사랑해
불러도 대답없는 멜로디
가슴이 멍들고 맘에 문은 멀어도
다시 또 발길은 그 자리로
사랑해 또 사랑해
제멋대로 왔다가
자기 마음대로 떠나간다
왔을 때 처럼
아무말도 없이 떠나간다
늘 기억 땜에 살고 추억에 울어도
늘 너를 잊었다고 거짓말을 해도
숨을 삼키듯 나를 삼키고
그저 웃으며 손을 흔든다
사랑해 또 사랑해
목이 메여 불러도 너는
듣지 못할 그 한 마디
고개 떨구며 사랑앞에 난 또 서 있다
사랑해 널 사랑해
제 멋대로 왔다가
자기 마음대로 떠나가고
왔을 때처럼
아무 말도 없이 떠나가도
모른 척 해도 날 잊는 대도
사랑은 다시 또 온다
사랑은 다시 또 온다",록/메탈
255,사랑이 슬픔에게,"너를 사랑해 나는 너를 사랑해
지금 내 삶이 한 순간이래도

날 잊은 거니 왜 너의 모습도
이젠 기억이 나질 않는지
난 널 그토록 사랑했는데
왜 널 그리도 쉽게 보냈는지

혹시라도 내 맘 모르고 간 거니
이제라도 넌 나를 용서해
널 위해 부를께 내 남은 사랑의 노래
어디선가에 듣고 있기를 바래

너를 사랑해 나는 너를 사랑해
내가 태어나 너를 사랑한 건 후회없지만
니가 돌아와 다시 너를 만나면
이제는 널 보내지 않을텐데

혹시라도 내 맘 모르고 간 거니
이제라도 넌 나를 용서해
널 위해 부를께 내 남은 사랑의 노래
어디선가에 듣고 있기를 바래

너를 사랑해 나는 너를 사랑해
내가 태어나 너를 사랑한 건 후회없지만
니가 돌아와 다시 너를 만나면
이제는 널 보내지 않을텐데

니가 사랑한 또는 내가 바라던
그 사람이 정말 나일 줄은 몰랐어
너 머문 곳에 이젠 내가 없어도
영원히 너를 사랑해
잘가 나의 사랑 -",록/메탈
256,일탈,"매일 똑같이 굴러가는 하루
지루해 난 하품이나 해
뭐 화끈한 일
뭐 신나는 일 없을까
우와우와우와우와
할 일이 쌓였을 때 훌쩍 여행을
아파트 옥상에서 번지점프를
신도림역 안에서 스트립 쇼를
야이야이야이야이야
하는 일 없이 피곤한 일생
나른해 난 기지개나 펴
뭐 화끈한 일
뭐 신나는 일 없을까
우와우와우와우와
머리에 꽃을 달고 미친 척 춤을
선보기 하루 전에 홀딱 삭발을
비 오는 겨울밤에 벗고 조깅을
야이야이야이야이야
할 일이 쌓였을 때 훌쩍 여행을
아파트 옥상에서 번지점프를
신도림역 안에서 스트립 쇼를
야이야이야이야이야
모두 원해 어딘가 도망칠 곳을
모두 원해 무언가 색다른 것을
모두 원해 모두 원해 나도 원해
매일 똑같이 굴러가는 하루
뭐 화끈한 일
뭐 신나는 일 없을까
우와우와우와우와
할 일이 쌓였을 때 훌쩍 여행을
아파트 옥상에서 번지점프를
신도림역 안에서 스트립 쇼를
야이야이야이야이야
머리에 꽃을 달고 미친 척 춤을
선보기 하루 전에 홀딱 삭발을
비 오는 겨울밤에 벗고 조깅을
야이야이야이야이야
할 일이 쌓였을 때 훌쩍 여행을
아파트 옥상에서 번지점프를
신도림역 안에서 스트립 쇼를
야이야이야이야이야
머리에 꽃을 달고 미친 척 춤을
선보기 하루 전에 홀딱 삭발을
비 오는 겨울밤에 벗고 조깅을
야이야이야이야이야",록/메탈
257,어려운 여자,"내 맘에 얹은 두 손
살며시 품는 미소
내 맘에 잠든 그 몸
살며시 숨죽이고
I love you
귓가에 속삭인다
햇살은 아름답고
그대는 부드러워
마음에 눈을 뜬 곳
당신은 내 맘의 꽃
I love you
귓가에 속삭인다
그대는 너무 예뻐요
안아주고 싶어요
바라보고 싶어요
그대는 아름다워요
안아주고 싶어요
바라보고 싶어요
햇살은 아름답고
그대는 부드러워
마음에 눈을 뜬 곳
당신은 내 맘의 꽃
I love you
귓가에 속삭인다
그대는 너무 예뻐요
안아주고 싶어요
바라보고 싶어요
그대는 아름다워요
안아주고 싶어요
바라보고 싶어요
아무리 바라봐도
계속 보고 싶고
그대를 안은 채로
계속 그래 그대로
이 세상 어딜 가든
달빛은 반짝이듯
I'm gonna be your shadow
undefeatable soldier
그대는 너무 예뻐요
안아주고 싶어요
바라보고 싶어요
그대는 아름다워요
안아주고 싶어요
바라보고 싶어요",록/메탈
258,Antifreeze,"우린 오래 전부터
어쩔 수 없는 거였어
우주 속을 홀로 떠돌며
많이 외로워 하다가
어느 순간 태양과 달이
겹치게 될 때면
모든 것을 이해할 수 있을 거야
하늘에선 비만 내렸어
뼈 속까지 다 젖었어
얼마 있다 비가 그쳤어
대신 눈이 내리더니
영화서도 볼 수 없던 눈보라가 불 때
너는 내가 처음 봤던 눈동자야
낮익은 거리들이 거울처럼 반짝여도
니가 건네주는
커피 위에 살얼음이 떠도
우리 둘은 얼어붙지 않을 거야
바다 속의 모래까지 녹일 꺼야
춤을 추며 절망이랑 싸울 꺼야
얼어붙은 아스팔트 도시 위로
숨이 막힐 거 같이
차가웠던 공기 속에
너의 체온이 내게 스며들어 오고 있어
우리 둘은 얼어붙지 않을 거야
바다 속의 모래까지 녹일 꺼야
춤을 추며 절망이랑 싸울 꺼야
얼어 붙은 아스팔트 도시 위로
너와 나의 세대가 마지막이면 어떡해
또 다른 빙하기가 찾아오면 어떡해
긴 세월에 변하지 않을
그런 사랑은 없겠지만
그 사랑을 기다려줄
그런 사람을 찾는 거야
긴 세월에 변하지 않을
그런 사랑은 없겠지만
그 사랑을 기다려줄
그런 사람을 찾는 거야",록/메탈
